id	e	k	m	t
26	0	10	5333	4
27	0	10	1477	1
28	0	10	9048	4
29	0	10	6820	5
30	0	10	8647	6
31	0	10	6046	4
32	0	10	8130	7
33	0	10	5988	4
34	0	10	8307	6
35	0	10	6345	5
36	0	10	9505	6
37	0	10	8437	5
38	0	10	12320	7
39	0	10	7993	6
40	0	10	8055	6
41	0	10	8955	6
42	0	10	14389	7
43	0	10	10318	7
44	0	10	7740	6
45	0	10	9791	7
46	0	10	8580	6
47	0	10	11010	7
48	0	10	4088	4
49	0	10	2478	4
50	0	10	13293	8
51	0	10	4633	3
52	0	10	12444	9
53	0	10	6183	4
54	0	10	7272	5
55	0	10	17656	11
56	0	10	8259	6
57	0	10	8713	6
58	0	10	7961	5
59	0	10	8136	6
60	0	10	7881	8
61	0	10	9297	22
62	0	10	8403	9
63	0	10	9519	9
64	0	10	12215	12
65	0	10	11949	12
66	0	10	8188	8
67	0	10	9740	9
68	0	10	11778	10
69	0	10	11845	15
70	0	10	8983	9
71	0	10	7304	8
72	0	10	8184	8
73	0	10	10245	9
74	0	10	6861	8
75	0	10	2696	3
76	0	10	8780	9
77	0	10	6303	6
78	0	10	7530	8
79	0	10	8000	8
80	0	10	10444	10
81	0	10	10975	11
82	0	10	11888	11
83	0	10	8031	8
84	0	10	2884	3
85	0	10	8323	7
86	0	10	7801	8
87	0	10	8712	11
88	0	10	8476	8
89	0	10	15673	14
90	0	10	8847	9
91	0	10	7113	8
92	0	10	8548	9
93	0	10	8327	8
94	0	10	8740	9
95	0	10	3586	3
96	0	10	8073	12
97	0	10	7743	8
98	0	10	8751	9
99	0	10	10396	10
0	1	10	460167	386
1	1	10	482140	377
2	1	10	441313	249
3	1	10	469286	434
4	1	10	513082	484
5	1	10	312159	280
6	1	10	505222	455
7	1	10	427890	393
8	1	10	528689	476
9	1	10	303221	286
10	1	10	669923	595
11	1	10	633636	588
12	1	10	224063	228
13	1	10	404763	387
14	1	10	547429	544
15	1	10	632202	523
16	1	10	625303	583
17	1	10	606362	527
18	1	10	561712	301
19	1	10	830135	746
20	1	10	92387	84
21	1	10	117117	107
22	1	10	349819	343
23	1	10	466522	451
24	1	10	510274	475
25	1	10	492056	465
26	1	10	319936	307
27	1	10	96029	99
28	1	10	522021	358
29	1	10	400304	226
30	1	10	500024	274
31	1	10	353533	176
32	1	10	475255	266
33	1	10	356139	202
34	1	10	480974	354
35	1	10	374709	228
36	1	10	545731	287
37	1	10	477077	259
38	1	10	719362	414
39	1	10	468887	268
40	1	10	463127	244
41	1	10	512198	274
42	1	10	804991	411
43	1	10	600343	335
44	1	10	457855	279
45	1	10	567609	339
46	1	10	502295	290
47	1	10	617258	301
48	1	10	242325	135
49	1	10	150147	88
50	1	10	744836	380
51	1	10	274716	146
52	1	10	709378	358
53	1	10	359618	205
54	1	10	420549	234
55	1	10	1013352	512
56	1	10	482642	268
57	1	10	504951	288
58	1	10	447929	235
59	1	10	471238	260
60	1	10	460247	255
61	1	10	539875	291
62	1	10	489078	282
63	1	10	547592	286
64	1	10	699353	364
65	1	10	683529	353
66	1	10	483728	301
67	1	10	552312	386
68	1	10	669959	358
69	1	10	673794	432
70	1	10	520220	291
71	1	10	428757	244
72	1	10	473449	266
73	1	10	580424	284
74	1	10	404802	235
75	1	10	172121	100
76	1	10	503690	287
77	1	10	369919	212
78	1	10	439120	256
79	1	10	471240	250
80	1	10	599753	334
81	1	10	644732	343
82	1	10	669224	338
83	1	10	463563	266
84	1	10	175966	99
85	1	10	480495	267
86	1	10	454600	305
87	1	10	499416	287
88	1	10	491334	285
89	1	10	896133	508
90	1	10	509371	278
91	1	10	420902	243
92	1	10	496173	277
93	1	10	467929	225
94	1	10	505997	280
95	1	10	222089	123
96	1	10	470487	268
97	1	10	456549	268
98	1	10	508806	267
99	1	10	601564	339
0	2	10	12619138	7011
1	2	10	13202472	11550
2	2	10	12179722	8885
3	2	10	13047009	7565
4	2	10	14255064	8134
5	2	10	8332608	5191
6	2	10	13946607	9379
7	2	10	11640828	8387
8	2	10	14412982	10785
9	2	10	8245474	5039
10	2	10	18455878	11148
11	2	10	17543037	9633
12	2	10	6186060	3807
13	2	10	11165870	6363
14	2	10	15251205	11268
15	2	10	16849982	8921
16	2	10	17243397	9440
17	2	10	16534383	13049
18	2	10	15130883	10522
19	2	10	23247771	13294
20	2	10	2505987	1224
21	2	10	3148055	2019
22	2	10	9631834	5957
23	2	10	13056332	7310
24	2	10	14021196	7654
25	2	10	13662581	7735
26	2	10	8805960	6179
27	2	10	2638364	2633
28	2	10	14281522	12523
29	2	10	11125766	7004
30	2	10	13823648	9158
31	2	10	9517709	6473
32	2	10	13230973	9000
33	2	10	9814328	6923
34	2	10	13359257	10084
35	2	10	10371853	6284
36	2	10	14886931	8027
37	2	10	12695370	8100
38	2	10	20119208	18119
39	2	10	13049941	9269
40	2	10	12714907	8398
41	2	10	14001097	11372
42	2	10	21361688	12341
43	2	10	16681233	9932
44	2	10	12778186	7908
45	2	10	15936559	12177
46	2	10	13996410	8834
47	2	10	16382111	9393
48	2	10	6591464	5061
49	2	10	4003713	2078
50	2	10	19853923	11041
51	2	10	7399000	4244
52	2	10	19002280	10227
53	2	10	9808454	6361
54	2	10	11447768	8024
55	2	10	28144207	19633
56	2	10	13346606	7717
57	2	10	13964515	7675
58	2	10	11907648	6300
59	2	10	12920807	9123
60	2	10	12593891	6729
61	2	10	15023472	8296
62	2	10	13518384	11182
63	2	10	14862307	9017
64	2	10	19295942	13432
65	2	10	18495731	15141
66	2	10	13409106	8311
67	2	10	14881006	7625
68	2	10	18198919	9270
69	2	10	18328359	12513
70	2	10	14341631	7848
71	2	10	11895705	6578
72	2	10	13032435	7109
73	2	10	15512511	7664
74	2	10	11147130	6135
75	2	10	4742449	2817
76	2	10	13865798	8601
77	2	10	10155466	5949
78	2	10	12148696	7695
79	2	10	13150786	7375
80	2	10	16483340	8888
81	2	10	18144487	10208
82	2	10	18041194	9678
83	2	10	12691608	8702
84	2	10	4765172	3628
85	2	10	13200884	11391
86	2	10	12437329	6777
87	2	10	13774157	7784
88	2	10	13613609	7438
89	2	10	24780820	13098
90	2	10	13935503	7428
91	2	10	11773508	6540
92	2	10	13712360	7433
93	2	10	12277846	6110
94	2	10	13983933	7591
95	2	10	6084567	3429
96	2	10	13064819	7361
97	2	10	12671846	7223
98	2	10	14055410	9254
99	2	10	16758918	11106
0	0	11	8163	6
1	0	11	8578	6
2	0	11	7684	5
3	0	11	8095	6
4	0	11	8888	6
5	0	11	5617	3
6	0	11	8911	9
7	0	11	7609	8
8	0	11	9497	10
9	0	11	5278	4
10	0	11	11921	13
11	0	11	11208	11
12	0	11	3676	3
13	0	11	7007	5
14	0	11	9572	7
15	0	11	11997	10
16	0	11	11082	8
17	0	11	10960	6
18	0	11	10255	7
19	0	11	14475	10
20	0	11	1567	1
21	0	11	2019	2
22	0	11	6002	9
23	0	11	7959	5
24	0	11	9136	6
25	0	11	8582	6
26	0	11	5467	4
27	0	11	1533	1
28	0	11	9324	8
29	0	11	6866	5
30	0	11	8803	6
31	0	11	6316	4
32	0	11	8212	6
33	0	11	6094	4
34	0	11	8429	6
35	0	11	6439	6
36	0	11	9817	6
37	0	11	8947	5
38	0	11	12504	9
39	0	11	8085	6
40	0	11	8261	6
41	0	11	9211	7
42	0	11	15591	9
43	0	11	10500	7
44	0	11	7788	8
45	0	11	9837	10
46	0	11	8688	9
47	0	11	11736	9
48	0	11	4158	4
49	0	11	2682	2
50	0	11	14205	13
51	0	11	4849	5
52	0	11	13376	12
53	0	11	6307	6
54	0	11	7556	7
55	0	11	17950	16
56	0	11	8423	8
57	0	11	8831	9
58	0	11	8333	7
59	0	11	8386	8
60	0	11	8101	10
61	0	11	9475	9
62	0	11	8509	9
63	0	11	9853	8
64	0	11	12485	13
65	0	11	12535	11
66	0	11	8344	8
67	0	11	10158	9
68	0	11	12308	12
69	0	11	12309	12
70	0	11	9231	8
71	0	11	7404	8
72	0	11	8334	9
73	0	11	10917	10
74	0	11	6981	5
75	0	11	2748	2
76	0	11	8912	6
77	0	11	6405	4
78	0	11	7640	5
79	0	11	8066	9
80	0	11	10750	7
81	0	11	11071	7
82	0	11	12552	8
83	0	11	8211	8
84	0	11	2970	3
85	0	11	8531	9
86	0	11	7999	8
87	0	11	8802	9
88	0	11	8586	9
89	0	11	15981	16
90	0	11	9067	19
91	0	11	7231	5
92	0	11	8666	7
93	0	11	9107	5
94	0	11	8894	6
95	0	11	3674	3
96	0	11	8131	6
97	0	11	7827	6
98	0	11	8927	9
99	0	11	10548	7
0	1	11	484027	284
1	1	11	503848	272
2	1	11	453533	266
3	1	11	476360	290
4	1	11	529262	315
5	1	11	337915	175
6	1	11	520062	297
7	1	11	450966	262
8	1	11	562655	460
9	1	11	315369	304
10	1	11	701255	456
11	1	11	658726	463
12	1	11	228127	133
13	1	11	413819	252
14	1	11	563787	334
15	1	11	700186	366
16	1	11	654539	364
17	1	11	641766	357
18	1	11	601884	311
19	1	11	857837	497
20	1	11	101495	51
21	1	11	127889	65
22	1	11	355587	213
23	1	11	477918	279
24	1	11	537022	293
25	1	11	504928	297
26	1	11	333584	267
27	1	11	101125	105
28	1	11	549840	418
29	1	11	407976	252
30	1	11	517948	289
31	1	11	378581	210
32	1	11	487827	297
33	1	11	368815	226
34	1	11	494866	309
35	1	11	385221	237
36	1	11	576651	512
37	1	11	521657	298
38	1	11	745945	410
39	1	11	481663	277
40	1	11	483043	275
41	1	11	537203	295
42	1	11	910215	423
43	1	11	623002	359
44	1	11	467169	279
45	1	11	576985	323
46	1	11	516767	300
47	1	11	682423	346
48	1	11	249609	138
49	1	11	167571	85
50	1	11	828281	423
51	1	11	293924	166
52	1	11	792406	478
53	1	11	372098	353
54	1	11	446793	400
55	1	11	1057404	906
56	1	11	500834	442
57	1	11	521041	493
58	1	11	482763	312
59	1	11	495346	273
60	1	11	483807	273
61	1	11	559959	296
62	1	11	504030	286
63	1	11	580880	312
64	1	11	730033	408
65	1	11	740543	409
66	1	11	503280	296
67	1	11	591654	318
68	1	11	722637	505
69	1	11	719436	631
70	1	11	545534	478
71	1	11	441285	397
72	1	11	490749	427
73	1	11	639466	521
74	1	11	418649	378
75	1	11	176933	149
76	1	11	518762	295
77	1	11	381761	228
78	1	11	452668	261
79	1	11	481578	288
80	1	11	632073	362
81	1	11	661227	380
82	1	11	729592	385
83	1	11	482916	276
84	1	11	184178	106
85	1	11	501707	337
86	1	11	475742	438
87	1	11	512062	483
88	1	11	505294	467
89	1	11	936201	657
90	1	11	533009	283
91	1	11	434350	248
92	1	11	511654	431
93	1	11	532749	437
94	1	11	524402	503
95	1	11	230769	232
96	1	11	479631	474
97	1	11	468753	459
98	1	11	528170	492
99	1	11	620832	598
0	2	11	13795712	10591
1	2	11	14355914	8136
2	2	11	12967946	7875
3	2	11	13673607	9277
4	2	11	15336520	15058
5	2	11	9433366	6954
6	2	11	14910041	8993
7	2	11	12772382	8773
8	2	11	16078392	11227
9	2	11	8846916	5219
10	2	11	20363814	14288
11	2	11	19088355	12333
12	2	11	6461242	3924
13	2	11	11787170	7963
14	2	11	16325275	12385
15	2	11	19742526	12834
16	2	11	18925857	13352
17	2	11	18425319	16815
18	2	11	17068529	10362
19	2	11	25288297	16557
20	2	11	2880641	1835
21	2	11	3594891	2670
22	2	11	10084858	7346
23	2	11	13904054	9013
24	2	11	15370266	8651
25	2	11	14515867	8466
26	2	11	9525274	5396
27	2	11	2859148	1653
28	2	11	15706413	8713
29	2	11	11729770	6967
30	2	11	14911022	8546
31	2	11	10659315	5679
32	2	11	14132387	8414
33	2	11	10565488	6758
34	2	11	14217067	13260
35	2	11	10995187	9529
36	2	11	16433247	13114
37	2	11	14579824	12280
38	2	11	21981995	16418
39	2	11	13947015	9270
40	2	11	13724365	9266
41	2	11	15272336	10441
42	2	11	25795914	15345
43	2	11	18101104	13267
44	2	11	13533658	13339
45	2	11	16761941	12684
46	2	11	14983858	9735
47	2	11	19185786	10131
48	2	11	6979078	4310
49	2	11	4695841	2341
50	2	11	23507268	14181
51	2	11	8226484	5473
52	2	11	22594896	16620
53	2	11	10460178	6151
54	2	11	12657796	9335
55	2	11	31228825	24326
56	2	11	14410106	9458
57	2	11	15051685	10971
58	2	11	13478118	10547
59	2	11	14117633	11207
60	2	11	13879349	7675
61	2	11	16208008	9270
62	2	11	14546526	8284
63	2	11	16533367	8838
64	2	11	21091946	12520
65	2	11	21280925	11168
66	2	11	14630352	8291
67	2	11	16728450	11274
68	2	11	20807723	11059
69	2	11	20574661	10940
70	2	11	15693921	8746
71	2	11	12674399	7229
72	2	11	14040057	7916
73	2	11	18036789	10015
74	2	11	11981907	11618
75	2	11	4980593	5191
76	2	11	14763282	9179
77	2	11	10853062	9105
78	2	11	13000094	7878
79	2	11	13917670	9292
80	2	11	18211042	10663
81	2	11	19422462	11296
82	2	11	20742022	11350
83	2	11	13774719	7745
84	2	11	5152118	2905
85	2	11	14318878	7875
86	2	11	13586783	7611
87	2	11	14657097	8462
88	2	11	14527083	8711
89	2	11	27348874	15465
90	2	11	15230861	8720
91	2	11	12580988	7374
92	2	11	14736685	8295
93	2	11	14815862	7154
94	2	11	15128402	8960
95	2	11	6516387	3667
96	2	11	13770505	8000
97	2	11	13532176	8283
98	2	11	15150268	8959
99	2	11	18026872	10196
0	0	12	8346	4
1	0	12	8716	5
2	0	12	7736	4
3	0	12	8101	5
4	0	12	8948	5
5	0	12	5857	4
6	0	12	8977	5
7	0	12	7775	5
8	0	12	9757	5
9	0	12	5377	4
10	0	12	12039	10
11	0	12	11342	7
12	0	12	3696	3
13	0	12	7039	5
14	0	12	9660	7
15	0	12	12653	8
16	0	12	11252	8
17	0	12	11196	7
18	0	12	10545	8
19	0	12	14545	11
20	0	12	1647	1
21	0	12	2109	1
22	0	12	6008	5
23	0	12	7981	6
24	0	12	9344	6
25	0	12	8646	6
26	0	12	5573	5
27	0	12	1577	1
28	0	12	9526	10
29	0	12	6886	5
30	0	12	8891	6
31	0	12	6526	4
32	0	12	8242	6
33	0	12	6156	4
34	0	12	8517	6
35	0	12	6503	5
36	0	12	10043	6
37	0	12	9369	6
38	0	12	12598	10
39	0	12	8117	6
40	0	12	8421	7
41	0	12	9407	6
42	0	12	16598	9
43	0	12	10628	8
44	0	12	7800	6
45	0	12	9849	6
46	0	12	8758	7
47	0	12	12328	8
48	0	12	4198	3
49	0	12	2858	2
50	0	12	14937	10
51	0	12	5035	4
52	0	12	14146	14
53	0	12	6401	7
54	0	12	7788	6
55	0	12	18052	14
56	0	12	8547	7
57	0	12	8887	5
58	0	12	8615	5
59	0	12	8574	6
60	0	12	8251	6
61	0	12	9609	7
62	0	12	8567	6
63	0	12	10085	7
64	0	12	12663	8
65	0	12	12989	8
66	0	12	8450	7
67	0	12	10486	7
68	0	12	12686	10
69	0	12	12659	9
70	0	12	9421	8
71	0	12	7464	5
72	0	12	8427	6
73	0	12	11501	8
74	0	12	7069	6
75	0	12	2792	3
76	0	12	8986	7
77	0	12	6477	5
78	0	12	7696	6
79	0	12	8080	5
80	0	12	10978	8
81	0	12	11101	9
82	0	12	13096	9
83	0	12	8342	6
84	0	12	3012	2
85	0	12	8691	7
86	0	12	8125	6
87	0	12	8842	8
88	0	12	8654	5
89	0	12	16121	12
90	0	12	9213	7
91	0	12	7305	6
92	0	12	8730	7
93	0	12	9825	6
94	0	12	8988	7
95	0	12	3742	3
96	0	12	8157	7
97	0	12	7889	6
98	0	12	9049	7
99	0	12	10644	8
0	1	12	501782	296
1	1	12	517846	311
2	1	12	459793	322
3	1	12	478514	308
4	1	12	537206	344
5	1	12	360139	199
6	1	12	527828	319
7	1	12	467500	275
8	1	12	587935	347
9	1	12	325016	198
10	1	12	716873	406
11	1	12	673320	418
12	1	12	230559	149
13	1	12	417987	257
14	1	12	573779	365
15	1	12	759766	463
16	1	12	672865	573
17	1	12	665862	626
18	1	12	630750	549
19	1	12	868437	849
20	1	12	109207	72
21	1	12	136643	68
22	1	12	357065	214
23	1	12	481864	296
24	1	12	556994	311
25	1	12	511980	302
26	1	12	343866	207
27	1	12	105369	66
28	1	12	570016	300
29	1	12	410896	252
30	1	12	527832	301
31	1	12	398631	208
32	1	12	492537	292
33	1	12	375997	222
34	1	12	504026	263
35	1	12	391941	229
36	1	12	599289	341
37	1	12	560455	286
38	1	12	758351	446
39	1	12	486591	296
40	1	12	498251	287
41	1	12	556143	334
42	1	12	1002930	489
43	1	12	636916	372
44	1	12	470173	267
45	1	12	579777	362
46	1	12	524781	312
47	1	12	737991	365
48	1	12	253977	137
49	1	12	183639	92
50	1	12	898601	458
51	1	12	311086	168
52	1	12	863564	417
53	1	12	381332	219
54	1	12	468713	256
55	1	12	1073702	646
56	1	12	513392	288
57	1	12	528453	311
58	1	12	510455	272
59	1	12	513510	291
60	1	12	499237	269
61	1	12	574021	332
62	1	12	511608	297
63	1	12	603800	344
64	1	12	749251	405
65	1	12	784513	413
66	1	12	515174	295
67	1	12	622786	320
68	1	12	760397	422
69	1	12	753942	421
70	1	12	564108	322
71	1	12	448289	267
72	1	12	501126	297
73	1	12	692738	324
74	1	12	427669	249
75	1	12	180913	105
76	1	12	526984	303
77	1	12	389443	216
78	1	12	459400	275
79	1	12	484844	296
80	1	12	655325	335
81	1	12	666905	397
82	1	12	780372	402
83	1	12	496263	277
84	1	12	188676	109
85	1	12	517571	296
86	1	12	488820	256
87	1	12	517550	294
88	1	12	513030	281
89	1	12	954473	510
90	1	12	548107	281
91	1	12	442676	242
92	1	12	519350	283
93	1	12	596335	264
94	1	12	534728	304
95	1	12	237349	126
96	1	12	483329	259
97	1	12	475979	270
98	1	12	540976	292
99	1	12	631704	352
0	2	12	14638061	8017
1	2	12	15067600	10072
2	2	12	13356946	7873
3	2	12	13899677	8448
4	2	12	15859777	13701
5	2	12	10405102	5276
6	2	12	15385511	9981
7	2	12	13569612	11442
8	2	12	17283770	9359
9	2	12	9301313	6129
10	2	12	21360468	12264
11	2	12	19920041	11535
12	2	12	6609086	4031
13	2	12	12066958	7184
14	2	12	16910763	10048
15	2	12	22310971	11027
16	2	12	19929213	18768
17	2	12	19658043	12625
18	2	12	18458215	10060
19	2	12	26117185	15537
20	2	12	3222953	1518
21	2	12	3987033	1945
22	2	12	10230172	6337
23	2	12	14232964	8758
24	2	12	16319134	9118
25	2	12	14936175	8841
26	2	12	10023264	5671
27	2	12	3050184	1715
28	2	12	16695107	9218
29	2	12	11961710	9006
30	2	12	15483634	11520
31	2	12	11576433	8254
32	2	12	14500181	8766
33	2	12	10981714	6429
34	2	12	14714111	8809
35	2	12	11357359	6626
36	2	12	17535149	9548
37	2	12	16259386	10501
38	2	12	22836755	13456
39	2	12	14319251	11993
40	2	12	14438137	8411
41	2	12	16176060	9221
42	2	12	29812931	14285
43	2	12	18889620	12107
44	2	12	13815210	9336
45	2	12	17038838	10455
46	2	12	15471692	10208
47	2	12	21643926	18161
48	2	12	7210862	4483
49	2	12	5375409	2596
50	2	12	26678324	14800
51	2	12	8974162	6628
52	2	12	25719522	15438
53	2	12	10907556	6521
54	2	12	13650704	7534
55	2	12	32498059	22680
56	2	12	15062190	14669
57	2	12	15552687	12360
58	2	12	14759460	9609
59	2	12	14977049	12545
60	2	12	14680020	8840
61	2	12	16952046	15465
62	2	12	15049850	12591
63	2	12	17655599	13819
64	2	12	22142880	13487
65	2	12	23373296	15518
66	2	12	15318350	15291
67	2	12	18158162	16257
68	2	12	22651709	17190
69	2	12	22223107	20248
70	2	12	16603887	10767
71	2	12	13087275	8497
72	2	12	14620013	8435
73	2	12	20336301	10981
74	2	12	12465739	7632
75	2	12	5160541	3836
76	2	12	15228048	10807
77	2	12	11270198	6646
78	2	12	13415750	8193
79	2	12	14209012	8665
80	2	12	19385362	12045
81	2	12	19911540	14305
82	2	12	23005542	14179
83	2	12	14462288	8315
84	2	12	5381704	4317
85	2	12	15094882	9782
86	2	12	14275919	8716
87	2	12	15041121	8999
88	2	12	14990559	10038
89	2	12	28553408	19478
90	2	12	16018259	10405
91	2	12	13045346	7995
92	2	12	15228393	10002
93	2	12	17435264	8650
94	2	12	15727810	9666
95	2	12	6828995	5243
96	2	12	14051395	8547
97	2	12	13980294	9065
98	2	12	15821858	10272
99	2	12	18676744	12754
0	3	6	2235197	1106
1	3	6	2236713	931
2	3	6	2234922	941
3	3	6	2237068	913
4	3	6	2235086	938
5	3	6	2220462	1100
6	3	6	2236235	924
7	3	6	2231905	1003
8	3	6	2236497	1213
9	3	6	2227793	1007
10	3	6	2238064	1175
11	3	6	2236326	1388
12	3	6	2213772	1243
13	3	6	2234927	969
14	3	6	2236698	947
15	3	6	2236394	949
16	3	6	2237110	951
17	3	6	2235887	964
18	3	6	2234291	959
19	3	6	2239232	942
20	3	6	1981858	935
21	3	6	2047476	951
22	3	6	2226735	950
23	3	6	2232578	937
24	3	6	2236417	913
25	3	6	2236597	918
26	3	6	2222243	998
27	3	6	2050961	1016
28	3	6	2236099	1109
29	3	6	2230728	1042
30	3	6	2234126	921
31	3	6	2223729	957
32	3	6	2236004	932
33	3	6	2226786	959
34	3	6	2236748	965
35	3	6	2232700	937
36	3	6	2236658	930
37	3	6	2232664	939
38	3	6	2238030	949
39	3	6	2233125	949
40	3	6	2235946	1107
41	3	6	2237243	944
42	3	6	2235470	923
43	3	6	2237679	900
44	3	6	2234339	926
45	3	6	2237668	903
46	3	6	2228194	939
47	3	6	2235549	920
48	3	6	2205213	986
49	3	6	1992418	982
50	3	6	2237553	925
51	3	6	2216837	967
52	3	6	2226925	942
53	3	6	2232999	939
54	3	6	2233721	930
55	3	6	2239463	889
56	3	6	2234172	974
57	3	6	2233473	926
58	3	6	2218068	943
59	3	6	2232173	969
60	3	6	2233110	1003
61	3	6	2237695	921
62	3	6	2234867	955
63	3	6	2236341	928
64	3	6	2238248	918
65	3	6	2236308	929
66	3	6	2232699	1011
67	3	6	2235701	991
68	3	6	2233655	985
69	3	6	2238051	926
70	3	6	2233752	1122
71	3	6	2232329	959
72	3	6	2235796	975
73	3	6	2235607	1008
74	3	6	2230976	1040
75	3	6	2194422	1329
76	3	6	2237495	921
77	3	6	2231799	940
78	3	6	2233708	946
79	3	6	2236863	974
80	3	6	2237186	928
81	3	6	2237937	1156
82	3	6	2238102	1004
83	3	6	2233864	963
84	3	6	2144795	975
85	3	6	2235968	932
86	3	6	2234614	1049
87	3	6	2236802	1068
88	3	6	2236586	930
89	3	6	2239258	896
90	3	6	2235098	933
91	3	6	2230891	964
92	3	6	2235284	940
93	3	6	2225369	984
94	3	6	2235630	957
95	3	6	2203522	965
96	3	6	2236251	923
97	3	6	2234163	975
98	3	6	2236998	963
99	3	6	2237648	916
0	3	7	16326434	7026
1	3	7	16460241	6915
2	3	7	16325377	6907
3	3	7	16544790	7161
4	3	7	16393877	6856
5	3	7	15116886	6416
6	3	7	16475839	6899
7	3	7	16072559	6805
8	3	7	16455820	6999
9	3	7	15611273	6680
10	3	7	16679037	6852
11	3	7	16565105	6802
12	3	7	14696727	6475
13	3	7	16287541	6882
14	3	7	16543196	6908
15	3	7	16491173	6857
16	3	7	16600609	6908
17	3	7	16454204	6873
18	3	7	16304889	6788
19	3	7	16878792	6868
20	3	7	9063682	3799
21	3	7	10244745	4364
22	3	7	15710033	6651
23	3	7	16167296	6683
24	3	7	16468018	6912
25	3	7	16503201	6962
26	3	7	15308847	6490
27	3	7	10296028	4967
28	3	7	16438164	6897
29	3	7	15949284	6826
30	3	7	16296057	6901
31	3	7	15378428	6590
32	3	7	16391933	7343
33	3	7	15579919	7650
34	3	7	16488192	8560
35	3	7	16108814	7137
36	3	7	16512640	7251
37	3	7	16122432	6791
38	3	7	16717287	7028
39	3	7	16184898	6901
40	3	7	16438875	6847
41	3	7	16534926	6913
42	3	7	16458110	6805
43	3	7	16644954	6878
44	3	7	16314502	6807
45	3	7	16648226	6948
46	3	7	16005135	6576
47	3	7	16420479	6798
48	3	7	14498201	6150
49	3	7	10399408	5416
50	3	7	16620809	6868
51	3	7	14956569	6441
52	3	7	16058377	6552
53	3	7	16048766	6843
54	3	7	16155980	6775
55	3	7	16926736	6779
56	3	7	16237855	6799
57	3	7	16269431	6744
58	3	7	15562897	6523
59	3	7	16174083	6708
60	3	7	16106153	6779
61	3	7	16614711	6960
62	3	7	16268927	6801
63	3	7	16462423	6892
64	3	7	16767888	6902
65	3	7	16486797	6868
66	3	7	16153862	6725
67	3	7	16427398	6993
68	3	7	16334396	6792
69	3	7	16674337	6892
70	3	7	16278426	6909
71	3	7	16155665	6728
72	3	7	16404796	6804
73	3	7	16386420	6938
74	3	7	15949179	6724
75	3	7	13875501	6145
76	3	7	16590664	6916
77	3	7	15988059	6754
78	3	7	16200139	6771
79	3	7	16512926	6910
80	3	7	16603531	6936
81	3	7	16704139	6963
82	3	7	16677911	7087
83	3	7	16200330	6779
84	3	7	12774113	6031
85	3	7	16404351	6875
86	3	7	16267672	6871
87	3	7	16485225	6886
88	3	7	16497661	6843
89	3	7	16892730	6794
90	3	7	16335292	6786
91	3	7	16045360	6662
92	3	7	16341337	6796
93	3	7	15666457	6556
94	3	7	16386112	6811
95	3	7	14348693	6221
96	3	7	16463373	6839
97	3	7	16278195	6783
98	3	7	16536000	6931
99	3	7	16643808	6878
0	3	8	71358598	30853
1	3	8	73727212	31489
2	3	8	71286405	30593
3	3	8	76111197	35020
4	3	8	74392568	32930
5	3	8	53496260	23599
6	3	8	75290584	32096
7	3	8	67385052	29062
8	3	8	74417408	32248
9	3	8	58276384	26190
10	3	8	81906203	35004
11	3	8	79882863	34289
12	3	8	48638046	22743
13	3	8	69737817	30242
14	3	8	78252781	34085
15	3	8	76483266	31996
16	3	8	79729410	34319
17	3	8	76383732	32994
18	3	8	72631380	30939
19	3	8	89870123	38522
20	3	8	20133573	9291
21	3	8	24696934	11293
22	3	8	62294109	27313
23	3	8	70617330	30722
24	3	8	74820937	31958
25	3	8	75745326	32683
26	3	8	56475589	25101
27	3	8	24203351	12823
28	3	8	74420482	31675
29	3	8	65761106	29117
30	3	8	72470652	30662
31	3	8	57514929	25075
32	3	8	72700767	31343
33	3	8	60160645	26290
34	3	8	75306213	32274
35	3	8	66728235	29340
36	3	8	76131580	32580
37	3	8	68146686	31008
38	3	8	83712435	35940
39	3	8	70445762	30354
40	3	8	73742874	31386
41	3	8	75971097	32902
42	3	8	79153487	34461
43	3	8	80269126	34603
44	3	8	72088581	31124
45	3	8	81205487	35640
46	3	8	70916748	30705
47	3	8	74978927	31991
48	3	8	49080809	22022
49	3	8	27945376	14386
50	3	8	80606465	33766
51	3	8	51421135	23737
52	3	8	74301898	31004
53	3	8	65026688	28322
54	3	8	67609991	28879
55	3	8	92899786	39664
56	3	8	71162167	30425
57	3	8	72213580	30766
58	3	8	63988563	27211
59	3	8	70798158	30335
60	3	8	67711921	29085
61	3	8	78690325	33568
62	3	8	71167455	30673
63	3	8	74801210	31735
64	3	8	85108670	36226
65	3	8	77282009	32928
66	3	8	69327963	29728
67	3	8	74353686	31288
68	3	8	76004307	32571
69	3	8	81670959	34558
70	3	8	73121551	32018
71	3	8	69532622	29965
72	3	8	73098465	31370
73	3	8	73822348	31004
74	3	8	65244795	28416
75	3	8	41493761	20133
76	3	8	77538303	32989
77	3	8	64503215	28350
78	3	8	69614714	29921
79	3	8	75253483	32511
80	3	8	79357052	34028
81	3	8	83307688	36423
82	3	8	81094070	34257
83	3	8	69553802	29559
84	3	8	37532842	18799
85	3	8	73374273	31470
86	3	8	70164399	30061
87	3	8	74972982	32176
88	3	8	75290402	32138
89	3	8	90848057	38503
90	3	8	72753691	30936
91	3	8	68378612	29495
92	3	8	72666221	31259
93	3	8	62779590	26760
94	3	8	73292862	31297
95	3	8	46690178	21572
