id	e	k	m	t
2	1	7	132081	38.0
3	1	7	144430	41.0
4	1	7	140513	40.0
5	1	7	91800	31.0
6	1	7	142462	40.0
7	1	7	122689	36.0
8	1	7	139968	41.0
9	1	7	101491	35.0
10	1	7	161780	42.0
11	1	7	157095	42.0
12	1	7	80263	31.0
13	1	7	127129	38.0
14	1	7	151386	40.0
15	1	7	145677	41.0
16	1	7	155366	42.0
17	1	7	147668	40.0
18	1	7	137113	41.0
19	1	7	187111	44.0
20	1	7	28428	13.0
21	1	7	36366	16.0
22	1	7	112095	35.0
23	1	7	131369	38.0
24	1	7	141517	41.0
25	1	7	143428	40.0
26	1	7	98328	32.0
27	1	7	34551	23.0
28	1	7	140791	39.0
29	1	7	119542	37.0
30	1	7	136625	43.0
31	1	7	100853	33.0
32	1	7	136153	39.0
33	1	7	107379	35.0
34	1	7	142808	42.0
35	1	7	120036	37.0
36	1	7	144831	40.0
37	1	7	125344	37.0
38	1	7	168659	42.0
39	1	7	131317	40.0
40	1	7	137304	39.0
41	1	7	143529	42.0
42	1	7	158436	42.0
43	1	7	157073	45.0
44	1	7	133925	42.0
45	1	7	159925	43.0
46	1	7	134782	37.0
47	1	7	143843	42.0
48	1	7	83229	29.0
49	1	7	42232	18.0
50	1	7	159588	40.0
51	1	7	86338	31.0
52	1	7	143244	38.0
53	1	7	116462	38.0
54	1	7	122343	37.0
55	1	7	198757	54.0
56	1	7	133048	38.0
57	1	7	135123	39.0
58	1	7	117784	35.0
59	1	7	132163	41.0
60	1	7	124109	42.0
61	1	7	151869	41.0
62	1	7	134217	43.0
63	1	7	141737	39.0
64	1	7	171333	43.0
65	1	7	150155	43.0
66	1	7	128828	37.0
67	1	7	141105	39.0
68	1	7	147921	40.0
69	1	7	161423	41.0
70	1	7	139051	38.0
71	1	7	127829	39.0
72	1	7	135887	39.0
73	1	7	139735	39.0
74	1	7	118483	36.0
75	1	7	65509	29.0
76	1	7	148896	41.0
77	1	7	114741	36.0
78	1	7	128418	38.0
79	1	7	141462	40.0
80	1	7	154174	42.0
81	1	7	166470	42.0
82	1	7	159282	43.0
83	1	7	128915	37.0
84	1	7	59379	25.0
85	1	7	138892	39.0
86	1	7	128421	40.0
87	1	7	142620	40.0
88	1	7	143085	39.0
89	1	7	191495	57.0
90	1	7	136312	38.0
91	1	7	125346	37.0
92	1	7	136851	39.0
93	1	7	113294	36.0
94	1	7	138600	43.0
95	1	7	76065	28.0
96	1	7	139968	39.0
97	1	7	130630	44.0
98	1	7	144911	44.0
99	1	7	159225	47.0
0	2	7	1124267	350.0
1	2	7	1160879	355.0
2	2	7	1124665	350.0
3	2	7	1194446	354.0
4	2	7	1157603	349.0
5	2	7	872037	315.0
6	2	7	1173958	350.0
7	2	7	1067336	334.0
8	2	7	1165702	346.0
9	2	7	949667	324.0
10	2	7	1256105	350.0
11	2	7	1226524	347.0
12	2	7	800499	296.0
13	2	7	1105492	341.0
14	2	7	1211743	350.0
15	2	7	1183993	343.0
16	2	7	1226649	346.0
17	2	7	1183629	349.0
18	2	7	1132508	342.0
19	2	7	1351473	362.0
20	2	7	339004	151.0
21	2	7	414543	180.0
22	2	7	998834	322.0
23	2	7	1103575	347.0
24	2	7	1172086	349.0
25	2	7	1182484	350.0
26	2	7	911090	309.0
27	2	7	408240	195.0
28	2	7	1163576	355.0
29	2	7	1041568	338.0
30	2	7	1132485	339.0
31	2	7	926772	313.0
32	2	7	1145373	347.0
33	2	7	965651	318.0
34	2	7	1179201	350.0
35	2	7	1063553	335.0
36	2	7	1185935	418.0
37	2	7	1077586	338.0
38	2	7	1278810	358.0
39	2	7	1104284	350.0
40	2	7	1158753	353.0
41	2	7	1188206	357.0
42	2	7	1213603	359.0
43	2	7	1241257	365.0
44	2	7	1130739	350.0
45	2	7	1250862	360.0
46	2	7	1100866	328.0
47	2	7	1168564	355.0
48	2	7	805093	297.0
49	2	7	458464	210.0
50	2	7	1238710	352.0
51	2	7	840463	309.0
52	2	7	1131688	335.0
53	2	7	1043572	333.0
54	2	7	1072591	334.0
55	2	7	1381796	359.0
56	2	7	1114868	347.0
57	2	7	1124467	336.0
58	2	7	1012028	313.0
59	2	7	1109658	338.0
60	2	7	1070553	333.0
61	2	7	1223859	362.0
62	2	7	1120724	343.0
63	2	7	1168863	350.0
64	2	7	1297075	363.0
65	2	7	1193564	360.0
66	2	7	1091291	331.0
67	2	7	1162796	341.0
68	2	7	1170405	336.0
69	2	7	1255555	358.0
70	2	7	1139973	349.0
71	2	7	1093434	349.0
72	2	7	1147043	342.0
73	2	7	1152306	351.0
74	2	7	1037696	329.0
75	2	7	693434	277.0
76	2	7	1211783	350.0
77	2	7	1029932	343.0
78	2	7	1097399	346.0
79	2	7	1180440	355.0
80	2	7	1225973	364.0
81	2	7	1274084	366.0
82	2	7	1251676	360.0
83	2	7	1097036	343.0
84	2	7	621652	271.0
85	2	7	1154756	354.0
86	2	7	1105584	346.0
87	2	7	1176088	359.0
88	2	7	1180666	358.0
89	2	7	1361966	360.0
90	2	7	1136240	350.0
91	2	7	1076415	331.0
92	2	7	1139248	346.0
93	2	7	994658	322.0
94	2	7	1150103	348.0
95	2	7	765275	287.0
96	2	7	1166731	341.0
97	2	7	1112768	340.0
98	2	7	1192504	345.0
99	2	7	1244671	348.0
0	0	8	6903	4.0
1	0	8	7321	5.0
2	0	8	6856	4.0
3	0	8	7479	5.0
4	0	8	7824	4.0
5	0	8	4413	3.0
6	0	8	7880	6.0
7	0	8	6353	4.0
8	0	8	7710	5.0
9	0	8	4625	3.0
10	0	8	9975	6.0
11	0	8	9587	4.0
12	0	8	3389	2.0
13	0	8	6341	4.0
14	0	8	8514	5.0
15	0	8	8800	5.0
16	0	8	9316	5.0
17	0	8	8947	5.0
18	0	8	8066	5.0
19	0	8	12443	5.0
20	0	8	1157	1.0
21	0	8	1525	1.0
22	0	8	5504	4.0
23	0	8	7143	5.0
24	0	8	7726	5.0
25	0	8	7664	5.0
26	0	8	4743	3.0
27	0	8	1283	1.0
28	0	8	7789	6.0
29	0	8	6186	4.0
30	0	8	7646	5.0
31	0	8	5062	3.0
32	0	8	7334	3.0
33	0	8	5328	3.0
34	0	8	7593	5.0
35	0	8	5795	4.0
36	0	8	8139	5.0
37	0	8	6853	4.0
38	0	8	10702	6.0
39	0	8	7153	4.0
40	0	8	7145	5.0
41	0	8	7829	5.0
42	0	8	10750	6.0
43	0	8	9092	5.0
44	0	8	7030	5.0
45	0	8	9015	6.0
46	0	8	7692	5.0
47	0	8	8667	5.0
48	0	8	3712	2.0
49	0	8	1907	1.0
50	0	8	10333	8.0
51	0	8	3934	3.0
52	0	8	9410	5.0
53	0	8	5561	4.0
54	0	8	6256	3.0
55	0	8	14799	8.0
56	0	8	7307	6.0
57	0	8	7688	6.0
58	0	8	6577	4.0
59	0	8	7089	4.0
60	0	8	6725	4.0
61	0	8	8345	5.0
62	0	8	7478	5.0
63	0	8	7997	5.0
64	0	8	10613	7.0
65	0	8	9554	5.0
66	0	8	7117	4.0
67	0	8	8100	5.0
68	0	8	9500	5.0
69	0	8	9887	6.0
70	0	8	7841	5.0
71	0	8	6600	4.0
72	0	8	7253	6.0
73	0	8	8179	5.0
74	0	8	6115	4.0
75	0	8	2492	2.0
76	0	8	7935	5.0
77	0	8	5657	4.0
78	0	8	6766	3.0
79	0	8	7304	5.0
80	0	8	8986	6.0
81	0	8	9884	7.0
82	0	8	9684	5.0
83	0	8	7048	4.0
84	0	8	2514	2.0
85	0	8	7386	5.0
86	0	8	6765	4.0
87	0	8	7809	5.0
88	0	8	7664	7.0
89	0	8	13254	6.0
90	0	8	7653	5.0
91	0	8	6425	4.0
92	0	8	7572	5.0
93	0	8	6361	4.0
94	0	8	7704	5.0
95	0	8	3206	2.0
96	0	8	7393	5.0
97	0	8	6977	4.0
98	0	8	7787	5.0
99	0	8	9294	6.0
0	1	8	203901	85.0
1	1	8	214271	94.0
2	1	8	202750	87.0
3	1	8	221995	98.0
4	1	8	227876	96.0
5	1	8	133730	59.0
6	1	8	227853	95.0
7	1	8	188023	83.0
8	1	8	223461	92.0
9	1	8	142246	68.0
10	1	8	279438	110.0
11	1	8	270941	112.0
12	1	8	109182	55.0
13	1	8	189690	84.0
14	1	8	246969	110.0
15	1	8	246328	98.0
16	1	8	265438	108.0
17	1	8	251251	102.0
18	1	8	228573	93.0
19	1	8	346404	132.0
20	1	8	38510	19.0
21	1	8	49580	25.0
22	1	8	165939	76.0
23	1	8	210939	90.0
24	1	8	224117	90.0
25	1	8	225082	101.0
26	1	8	145492	64.0
27	1	8	44521	25.0
28	1	8	225998	96.0
29	1	8	184314	79.0
30	1	8	221177	88.0
31	1	8	151697	66.0
32	1	8	214646	95.0
33	1	8	161303	72.0
34	1	8	223016	104.0
35	1	8	176315	79.0
36	1	8	234874	99.0
37	1	8	197093	82.0
38	1	8	300760	120.0
39	1	8	210058	88.0
40	1	8	210420	95.0
41	1	8	226924	96.0
42	1	8	291116	121.0
43	1	8	261510	106.0
44	1	8	209507	93.0
45	1	8	261779	110.0
46	1	8	223467	93.0
47	1	8	241606	98.0
48	1	8	115271	55.0
49	1	8	60461	31.0
50	1	8	282486	108.0
51	1	8	121983	59.0
52	1	8	261052	98.0
53	1	8	168300	78.0
54	1	8	185244	80.0
55	1	8	396966	144.0
56	1	8	213967	83.0
57	1	8	221002	93.0
58	1	8	187201	77.0
59	1	8	208482	89.0
60	1	8	196643	79.0
61	1	8	242833	103.0
62	1	8	216567	89.0
63	1	8	230215	105.0
64	1	8	298924	118.0
65	1	8	264960	116.0
66	1	8	207986	86.0
67	1	8	230525	98.0
68	1	8	262511	102.0
69	1	8	277355	101.0
70	1	8	227244	95.0
71	1	8	196923	86.0
72	1	8	212512	90.0
73	1	8	231399	95.0
74	1	8	182568	79.0
75	1	8	84716	43.0
76	1	8	231949	101.0
77	1	8	170462	70.0
78	1	8	199556	86.0
79	1	8	218171	95.0
80	1	8	256559	115.0
81	1	8	284719	116.0
82	1	8	269996	110.0
83	1	8	204840	86.0
84	1	8	80996	40.0
85	1	8	216514	91.0
86	1	8	199709	85.0
87	1	8	225779	107.0
88	1	8	224168	95.0
89	1	8	362956	143.0
90	1	8	220693	91.0
91	1	8	192831	95.0
92	1	8	219732	88.0
93	1	8	180880	78.0
94	1	8	222339	92.0
95	1	8	104308	50.0
96	1	8	218179	97.0
97	1	8	206322	88.0
98	1	8	229071	107.0
99	1	8	266299	110.0
0	2	8	2504112	1092.0
1	2	8	2618797	1120.0
2	2	8	2493827	1078.0
3	2	8	2732925	1164.0
4	2	8	2741434	1364.0
5	2	8	1681270	772.0
6	2	8	2750258	1194.0
7	2	8	2317372	1010.0
8	2	8	2696063	1151.0
9	2	8	1824277	920.0
10	2	8	3244519	1598.0
11	2	8	3154462	1842.0
12	2	8	1436438	731.0
13	2	8	2369349	1126.0
14	2	8	2958611	1242.0
15	2	8	2885047	1201.0
16	2	8	3108477	1303.0
17	2	8	2930880	1201.0
18	2	8	2689418	1079.0
19	2	8	3906685	1482.0
20	2	8	527597	259.0
21	2	8	666396	333.0
22	2	8	2076692	945.0
23	2	8	2556913	1119.0
24	2	8	2714795	1145.0
25	2	8	2748193	1209.0
26	2	8	1828599	854.0
27	2	8	622856	350.0
28	2	8	2718338	1136.0
29	2	8	2272326	975.0
30	2	8	2652975	1077.0
31	2	8	1882206	820.0
32	2	8	2609408	1081.0
33	2	8	2004380	871.0
34	2	8	2725127	1127.0
35	2	8	2225812	982.0
36	2	8	2814588	1122.0
37	2	8	2381595	988.0
38	2	8	3441106	1316.0
39	2	8	2541757	1046.0
40	2	8	2598795	1097.0
41	2	8	2752868	1173.0
42	2	8	3257102	1242.0
43	2	8	3094507	1274.0
44	2	8	2568627	1129.0
45	2	8	3135637	1334.0
46	2	8	2661473	1089.0
47	2	8	2820980	1122.0
48	2	8	1490465	754.0
49	2	8	792246	424.0
50	2	8	3219790	1262.0
51	2	8	1566094	759.0
52	2	8	2970067	1158.0
53	2	8	2128530	1037.0
54	2	8	2294361	986.0
55	2	8	4295774	1543.0
56	2	8	2582441	1085.0
57	2	8	2642650	1219.0
58	2	8	2246825	943.0
59	2	8	2539445	1106.0
60	2	8	2379825	1015.0
61	2	8	2933552	1205.0
62	2	8	2592496	1077.0
63	2	8	2748151	1127.0
64	2	8	3462831	1361.0
65	2	8	3034063	1190.0
66	2	8	2495407	1060.0
67	2	8	2738184	1167.0
68	2	8	3004030	1208.0
69	2	8	3226043	1365.0
70	2	8	2715471	1147.0
71	2	8	2431853	1052.0
72	2	8	2597223	1108.0
73	2	8	2731475	1303.0
74	2	8	2241295	1174.0
75	2	8	1150961	650.0
76	2	8	2828711	1276.0
77	2	8	2137331	939.0
78	2	8	2446986	1036.0
79	2	8	2691353	1144.0
80	2	8	3037649	1263.0
81	2	8	3341191	1342.0
82	2	8	3152671	1294.0
83	2	8	2473297	1073.0
84	2	8	1069822	565.0
85	2	8	2638043	1320.0
86	2	8	2446566	1090.0
87	2	8	2727037	1489.0
88	2	8	2729055	1232.0
89	2	8	4030950	1560.0
90	2	8	2648004	1179.0
91	2	8	2391713	1029.0
92	2	8	2645120	1087.0
93	2	8	2170153	904.0
94	2	8	2670663	1100.0
95	2	8	1374273	672.0
96	2	8	2666546	1115.0
97	2	8	2514608	1048.0
98	2	8	2787839	1181.0
99	2	8	3141427	1310.0
0	0	9	7551	5.0
1	0	9	8029	5.0
2	0	9	7376	4.0
3	0	9	7931	5.0
4	0	9	8500	6.0
5	0	9	4955	3.0
6	0	9	8536	5.0
7	0	9	7013	5.0
8	0	9	8632	6.0
9	0	9	4967	3.0
10	0	9	11135	6.0
11	0	9	10585	7.0
12	0	9	3575	3.0
13	0	9	6775	7.0
14	0	9	9194	7.0
15	0	9	10224	6.0
16	0	9	10348	7.0
17	0	9	10059	6.0
18	0	9	9212	6.0
19	0	9	13823	9.0
20	0	9	1331	1.0
21	0	9	1737	1.0
22	0	9	5852	4.0
23	0	9	7691	5.0
24	0	9	8468	6.0
25	0	9	8248	6.0
26	0	9	5135	5.0
27	0	9	1401	2.0
28	0	9	8599	4.0
29	0	9	6660	5.0
30	0	9	8350	5.0
31	0	9	5668	4.0
32	0	9	7906	6.0
33	0	9	5776	4.0
34	0	9	8097	6.0
35	0	9	6185	4.0
36	0	9	9021	5.0
37	0	9	7793	5.0
38	0	9	11882	8.0
39	0	9	7771	5.0
40	0	9	7739	6.0
41	0	9	8575	6.0
42	0	9	12860	6.0
43	0	9	9948	7.0
44	0	9	7578	5.0
45	0	9	9623	9.0
46	0	9	8354	6.0
47	0	9	10047	6.0
48	0	9	3960	3.0
49	0	9	2229	1.0
50	0	9	12093	5.0
51	0	9	4348	3.0
52	0	9	11196	7.0
53	0	9	5977	4.0
54	0	9	6890	5.0
55	0	9	16867	10.0
56	0	9	7973	6.0
57	0	9	8434	6.0
58	0	9	7431	3.0
59	0	9	7771	5.0
60	0	9	7501	5.0
61	0	9	8999	6.0
62	0	9	8160	6.0
63	0	9	8979	6.0
64	0	9	11711	8.0
65	0	9	11068	7.0
66	0	9	7869	6.0
67	0	9	9134	4.0
68	0	9	10968	7.0
69	0	9	11147	8.0
70	0	9	8597	6.0
71	0	9	7096	5.0
72	0	9	7891	6.0
73	0	9	9405	6.0
74	0	9	6641	5.0
75	0	9	2622	2.0
76	0	9	8525	6.0
77	0	9	6113	3.0
78	0	9	7302	5.0
79	0	9	7808	6.0
80	0	9	9948	7.0
81	0	9	10704	8.0
82	0	9	11014	7.0
83	0	9	7722	5.0
84	0	9	2742	2.0
85	0	9	8014	5.0
86	0	9	7453	5.0
87	0	9	8467	6.0
88	0	9	8258	13.0
89	0	9	14960	9.0
90	0	9	8459	6.0
91	0	9	6901	5.0
92	0	9	8278	6.0
93	0	9	7447	5.0
94	0	9	8440	7.0
95	0	9	3460	3.0
96	0	9	7899	5.0
97	0	9	7547	5.0
98	0	9	8447	6.0
99	0	9	10096	7.0
0	1	9	242645	120.0
1	1	9	255759	129.0
2	1	9	237391	121.0
3	1	9	256014	135.0
4	1	9	273348	139.0
5	1	9	160425	81.0
6	1	9	270841	145.0
7	1	9	224830	107.0
8	1	9	274190	134.0
9	1	9	162390	86.0
10	1	9	349201	169.0
11	1	9	334929	166.0
12	1	9	122048	67.0
13	1	9	219245	125.0
14	1	9	294203	140.0
15	1	9	315719	153.0
16	1	9	328343	160.0
17	1	9	314463	152.0
18	1	9	288371	135.0
19	1	9	437801	222.0
20	1	9	46163	24.0
21	1	9	59053	31.0
22	1	9	190455	98.0
23	1	9	250428	130.0
24	1	9	269074	133.0
25	1	9	264826	136.0
26	1	9	170188	86.0
27	1	9	50387	28.0
28	1	9	273816	142.0
29	1	9	216406	111.0
30	1	9	266343	138.0
31	1	9	182997	89.0
32	1	9	254519	141.0
33	1	9	189513	97.0
34	1	9	259830	134.0
35	1	9	202797	105.0
36	1	9	285601	142.0
37	1	9	243095	111.0
38	1	9	378230	192.0
39	1	9	251257	127.0
40	1	9	246833	134.0
41	1	9	271332	135.0
42	1	9	391418	187.0
43	1	9	318019	157.0
44	1	9	247187	126.0
45	1	9	308611	163.0
46	1	9	269099	134.0
47	1	9	308745	141.0
48	1	9	130625	79.0
49	1	9	74448	36.0
50	1	9	369246	170.0
51	1	9	143013	73.0
52	1	9	347898	156.0
53	1	9	193454	99.0
54	1	9	220573	131.0
55	1	9	524401	227.0
56	1	9	256888	133.0
57	1	9	268356	138.0
58	1	9	230327	109.0
59	1	9	248951	164.0
60	1	9	240487	128.0
61	1	9	288145	151.0
62	1	9	261281	131.0
63	1	9	283890	143.0
64	1	9	368413	198.0
65	1	9	344802	184.0
66	1	9	254555	126.0
67	1	9	285222	146.0
68	1	9	340171	159.0
69	1	9	347824	163.0
70	1	9	274442	137.0
71	1	9	230585	130.0
72	1	9	252414	129.0
73	1	9	292618	146.0
74	1	9	216410	105.0
75	1	9	93195	52.0
76	1	9	271319	138.0
77	1	9	198635	102.0
78	1	9	235150	130.0
79	1	9	254280	129.0
80	1	9	313969	166.0
81	1	9	345053	180.0
82	1	9	340068	161.0
83	1	9	246074	112.0
84	1	9	92972	50.0
85	1	9	255970	136.0
86	1	9	239388	119.0
87	1	9	268357	145.0
88	1	9	264326	132.0
89	1	9	466498	230.0
90	1	9	268187	132.0
91	1	9	225762	117.0
92	1	9	264537	132.0
93	1	9	229991	115.0
94	1	9	268785	133.0
95	1	9	118803	88.0
96	1	9	254859	132.0
97	1	9	245233	126.0
98	1	9	271604	140.0
99	1	9	321616	152.0
0	2	9	3539244	1785.0
1	2	9	3715715	1863.0
2	2	9	3475606	1777.0
3	2	9	3778222	1969.0
4	2	9	3990510	2040.0
5	2	9	2302107	1158.0
6	2	9	3945332	1988.0
7	2	9	3262113	1629.0
8	2	9	3950408	1935.0
9	2	9	2383721	1261.0
10	2	9	5005330	2447.0
11	2	9	4831926	2347.0
12	2	9	1821848	1036.0
13	2	9	3227584	1698.0
14	2	9	4308721	2189.0
15	2	9	4438980	2054.0
16	2	9	4735052	2297.0
17	2	9	4480012	2150.0
18	2	9	4081238	1927.0
19	2	9	6307276	3016.0
20	2	9	683498	343.0
21	2	9	865029	435.0
22	2	9	2801038	1482.0
23	2	9	3684646	1869.0
24	2	9	3912812	1979.0
25	2	9	3890875	2007.0
26	2	9	2497451	1301.0
27	2	9	762596	453.0
28	2	9	3959566	1952.0
29	2	9	3183582	1637.0
30	2	9	3872609	1904.0
31	2	9	2632212	1306.0
32	2	9	3729925	1884.0
33	2	9	2773672	1426.0
34	2	9	3824925	1962.0
35	2	9	3003238	1578.0
36	2	9	4121049	2006.0
37	2	9	3446955	1651.0
38	2	9	5451208	2704.0
39	2	9	3675892	1853.0
40	2	9	3616364	1841.0
41	2	9	3936636	1972.0
42	2	9	5410764	2462.0
43	2	9	4621928	2296.0
44	2	9	3639039	1856.0
45	2	9	4554651	2390.0
46	2	9	3929739	1947.0
47	2	9	4322645	1991.0
48	2	9	1923535	1028.0
49	2	9	1076925	577.0
50	2	9	5146294	2370.0
51	2	9	2081838	1178.0
52	2	9	4866097	2210.0
53	2	9	2838064	1503.0
54	2	9	3205312	1616.0
55	2	9	7397383	3366.0
56	2	9	3744454	1861.0
57	2	9	3885886	1930.0
58	2	9	3255777	1635.0
59	2	9	3626900	1837.0
60	2	9	3464479	1732.0
61	2	9	4227338	2204.0
62	2	9	3786682	1925.0
63	2	9	4063822	1955.0
64	2	9	5308412	2602.0
65	2	9	4846003	2310.0
66	2	9	3690198	1876.0
67	2	9	4060277	2027.0
68	2	9	4799614	2305.0
69	2	9	4960014	2410.0
70	2	9	3983189	2065.0
71	2	9	3398591	1922.0
72	2	9	3682491	1889.0
73	2	9	4131708	2039.0
74	2	9	3154639	1655.0
75	2	9	1405946	809.0
76	2	9	3971921	2046.0
77	2	9	2911386	1648.0
78	2	9	3445730	1801.0
79	2	9	3760620	2034.0
80	2	9	4529971	2265.0
81	2	9	5056315	2577.0
82	2	9	4822661	2360.0
83	2	9	3558037	1827.0
84	2	9	1368966	777.0
85	2	9	3731941	1913.0
86	2	9	3471983	1774.0
87	2	9	3905361	1988.0
88	2	9	3870709	1970.0
89	2	9	6630324	3127.0
90	2	9	3868718	1909.0
91	2	9	3350060	1762.0
92	2	9	3844641	1984.0
93	2	9	3218058	1544.0
94	2	9	3898607	1998.0
95	2	9	1765210	969.0
96	2	9	3747466	1956.0
97	2	9	3588461	1813.0
98	2	9	3976842	2022.0
99	2	9	4685702	2412.0
0	0	10	7915	5.0
1	0	10	8368	6.0
2	0	10	7588	4.0
3	0	10	8065	6.0
4	0	10	8772	6.0
5	0	10	5327	2.0
6	0	10	8795	6.0
7	0	10	7375	5.0
8	0	10	9149	6.0
9	0	10	5154	4.0
10	0	10	11673	8.0
11	0	10	10994	5.0
12	0	10	3646	3.0
13	0	10	6943	5.0
14	0	10	9446	7.0
15	0	10	11221	6.0
16	0	10	10824	7.0
17	0	10	10624	9.0
18	0	10	9841	6.0
19	0	10	14295	11.0
20	0	10	1465	1.0
21	0	10	1899	1.0
22	0	10	5968	5.0
23	0	10	7887	6.0
24	0	10	8862	10.0
25	0	10	8480	6.0
26	0	10	5333	6.0
27	0	10	1477	1.0
28	0	10	9048	6.0
29	0	10	6820	4.0
30	0	10	8647	6.0
31	0	10	6046	5.0
32	0	10	8130	7.0
33	0	10	5988	4.0
34	0	10	8307	4.0
35	0	10	6345	5.0
36	0	10	9505	6.0
37	0	10	8437	5.0
38	0	10	12320	8.0
39	0	10	7993	6.0
40	0	10	8055	5.0
41	0	10	8955	6.0
42	0	10	14389	9.0
43	0	10	10318	7.0
44	0	10	7740	5.0
45	0	10	9791	6.0
46	0	10	8580	6.0
47	0	10	11010	7.0
48	0	10	4088	3.0
49	0	10	2478	2.0
50	0	10	13293	8.0
51	0	10	4633	4.0
52	0	10	12444	8.0
53	0	10	6183	4.0
54	0	10	7272	5.0
55	0	10	17656	12.0
56	0	10	8259	6.0
57	0	10	8713	6.0
58	0	10	7961	5.0
59	0	10	8136	4.0
60	0	10	7881	5.0
61	0	10	9297	7.0
62	0	10	8403	6.0
63	0	10	9519	6.0
64	0	10	12215	8.0
65	0	10	11949	8.0
66	0	10	8188	4.0
67	0	10	9740	6.0
68	0	10	11778	8.0
69	0	10	11845	8.0
70	0	10	8983	6.0
71	0	10	7304	5.0
72	0	10	8184	9.0
73	0	10	10245	9.0
74	0	10	6861	4.0
75	0	10	2696	2.0
76	0	10	8780	6.0
77	0	10	6303	5.0
78	0	10	7530	6.0
79	0	10	8000	6.0
80	0	10	10444	7.0
81	0	10	10975	8.0
82	0	10	11888	8.0
83	0	10	8031	6.0
84	0	10	2884	3.0
85	0	10	8323	6.0
86	0	10	7801	8.0
87	0	10	8712	7.0
88	0	10	8476	6.0
89	0	10	15673	14.0
90	0	10	8847	6.0
91	0	10	7113	6.0
92	0	10	8548	6.0
93	0	10	8327	4.0
94	0	10	8740	6.0
95	0	10	3586	3.0
96	0	10	8073	7.0
97	0	10	7743	6.0
98	0	10	8751	6.0
99	0	10	10396	7.0
0	1	10	263411	146.0
1	1	10	276292	158.0
2	1	10	252409	148.0
3	1	10	268182	200.0
4	1	10	293368	165.0
5	1	10	178809	103.0
6	1	10	289316	255.0
7	1	10	245018	216.0
8	1	10	303219	210.0
9	1	10	173049	158.0
10	1	10	384447	333.0
11	1	10	363296	297.0
12	1	10	127303	128.0
13	1	10	231265	180.0
14	1	10	313393	172.0
15	1	10	364462	185.0
16	1	10	358729	206.0
17	1	10	348348	195.0
18	1	10	323070	167.0
19	1	10	475953	252.0
20	1	10	52421	26.0
21	1	10	66643	34.0
22	1	10	199711	111.0
23	1	10	266408	146.0
24	1	10	292408	155.0
25	1	10	281394	156.0
26	1	10	182580	98.0
27	1	10	54185	30.0
28	1	10	299477	158.0
29	1	10	228774	125.0
30	1	10	286408	163.0
31	1	10	202635	103.0
32	1	10	271619	159.0
33	1	10	203381	107.0
34	1	10	275076	161.0
35	1	10	213893	118.0
36	1	10	313013	172.0
37	1	10	274527	137.0
38	1	10	412270	223.0
39	1	10	268151	148.0
40	1	10	265155	145.0
41	1	10	293708	157.0
42	1	10	465293	227.0
43	1	10	343941	180.0
44	1	10	261413	153.0
45	1	10	324539	187.0
46	1	10	287269	158.0
47	1	10	355994	168.0
48	1	10	138101	75.0
49	1	10	85835	43.0
50	1	10	429680	206.0
51	1	10	157086	94.0
52	1	10	409320	199.0
53	1	10	205582	111.0
54	1	10	241057	126.0
55	1	10	582588	307.0
56	1	10	276228	142.0
57	1	10	289185	156.0
58	1	10	257667	130.0
59	1	10	269914	145.0
60	1	10	263711	140.0
61	1	10	308791	177.0
62	1	10	280028	152.0
63	1	10	314386	167.0
64	1	10	401307	210.0
65	1	10	393421	204.0
66	1	10	276718	146.0
67	1	10	317624	169.0
68	1	10	385731	201.0
69	1	10	387262	206.0
70	1	10	298128	154.0
71	1	10	245043	139.0
72	1	10	271119	143.0
73	1	10	334340	172.0
74	1	10	231476	122.0
75	1	10	97433	63.0
76	1	10	288264	177.0
77	1	10	211369	115.0
78	1	10	250982	136.0
79	1	10	269160	153.0
80	1	10	344131	183.0
81	1	10	368756	199.0
82	1	10	385312	193.0
83	1	10	265643	136.0
84	1	10	100274	57.0
85	1	10	275143	145.0
86	1	10	260332	148.0
87	1	10	286094	150.0
88	1	10	280944	153.0
89	1	10	515177	253.0
90	1	10	292091	154.0
91	1	10	240272	127.0
92	1	10	284087	152.0
93	1	10	269941	126.0
94	1	10	289803	145.0
95	1	10	126213	71.0
96	1	10	268901	146.0
97	1	10	260931	144.0
98	1	10	291220	154.0
99	1	10	344518	172.0
0	2	10	4133583	2297.0
1	2	10	4326447	2361.0
2	2	10	3976599	2250.0
3	2	10	4250203	2755.0
4	2	10	4660705	2729.0
5	2	10	2742040	1533.0
6	2	10	4560392	2519.0
7	2	10	3817640	2048.0
8	2	10	4741305	2483.0
9	2	10	2688547	1520.0
10	2	10	6071204	3230.0
11	2	10	5757449	3105.0
12	2	10	2004333	1196.0
13	2	10	3639421	2091.0
14	2	10	4982735	2801.0
15	2	10	5596689	2759.0
16	2	10	5667428	3047.0
17	2	10	5450237	2969.0
18	2	10	5000377	2976.0
19	2	10	7633595	4297.0
20	2	10	818772	405.0
21	2	10	1031155	520.0
22	2	10	3137274	1859.0
23	2	10	4257379	2411.0
24	2	10	4596959	2594.0
25	2	10	4458379	2507.0
26	2	10	2873702	1611.0
27	2	10	854224	502.0
28	2	10	4691560	2566.0
29	2	10	3626961	2080.0
30	2	10	4525403	2511.0
31	2	10	3131418	1657.0
32	2	10	4319117	2467.0
33	2	10	3204475	1807.0
34	2	10	4358333	2490.0
35	2	10	3377234	1948.0
36	2	10	4892926	2662.0
37	2	10	4199186	2179.0
